product_id,category,animal,size,price,sales,rating,repeat_purchase
1021,Housing,Cat,Small,26.33,834.38,3,1
1022,Medicine,Fish,Small,20.15,666.43,4,1
1023,Housing,Fish,small,20.82,528.85,4,1
1024,Medicine,Fish,large,24.85,936.86,6,1
1025,Equipment,Cat,Small,28.03,1034.58,7,1
1026,Food,Dog,MEDIUM,30.98,886.47,4,1
1027,Food,Bird,small,46.04,1475.75,5,-0
1028,Food,Dog,small,36.16,1121.08,7,-0
1029,Equipment,Cat,SMALL,28,1031.79,3,0
1030,Equipment,Cat,medium,23.11,796.9,6,1
1031,Equipment,Fish,medium,18.13,513.32,4,1
1032,Food,Dog,LARGE,41.12,1464.05,6,0
1033,Food,Bird,small,46.11,1478.87,6,0
1034,Toys,Fish,small,29.24,971.18,4,1
1035,Medicine,Fish,small,19.87,654.6,4,1
1036,Accessory,Cat,large,28.01,996.05,5,0
1037,Food,Fish,small,26.12,740.36,4,1
1038,Toys,Dog,MEDIUM,34.12,1156.11,6,1
1039,Equipment,Cat,Small,28.29,1040.95,4,1
1040,Equipment,Cat,small,28.12,1039.04,4,0
1041,Medicine,Fish,Medium,15.09,463.31,3,1
1042,Medicine,Fish,Small,19.94,667.22,5,1
1043,Food,Cat,MEDIUM,26.01,837.5,2,1
1044,Medicine,Dog,medium,25.07,840.14,6,0
1045,Toys,Cat,small,34.08,1351.43,8,0
1046,Accessory,Dog,MEDIUM,22.81,573.78,3,1
1047,Toys,Dog,small,39.38,1440.68,8,1
1048,Accessory,Dog,medium,22.96,578.3,3,1
1049,Equipment,Cat,Small,28.02,1035.84,6,1
1050,Equipment,Cat,large,32.98,1366.49,7,0
1051,Equipment,Cat,small,unlisted,1038.63,NA,1
1052,Food,Fish,small,26.16,738.33,6,1
1053,Accessory,Bird,large,42.92,1418.79,6,0
1054,Housing,Fish,medium,15.98,375.68,2,0
1055,Food,Cat,medium,26.15,837.87,5,1
1056,Equipment,Dog,Small,unlisted,1106.54,NA,0
1057,Equipment,Fish,Small,23,714.06,2,0
1058,Medicine,Dog,MEDIUM,24.94,837.64,5,0
1059,Equipment,Cat,Small,28.12,1035,6,1
1060,Medicine,Fish,Small,20,664.07,7,1
1061,Food,Dog,large,41,1463.58,7,1
1062,Food,Cat,Small,unlisted,1060.2,NA,0
1063,Housing,Cat,medium,21.19,621.37,5,1
1064,Accessory,Bird,large,43.2,1433.16,4,0
1065,Housing,Dog,Medium,25.97,669.42,5,1
1066,Equipment,Cat,SMALL,28.09,1036.27,4,1
1067,Equipment,Cat,small,27.97,1038.51,4,1
1068,Food,Fish,small,26.02,729.12,6,1
1069,Food,Bird,medium,40.99,1200.77,3,0
1070,Accessory,Dog,MEDIUM,23.08,579.68,2,1
1071,Equipment,Cat,SMALL,28.18,1034.92,3,1
1072,Equipment,Cat,MEDIUM,22.98,793.94,4,0
1073,Equipment,Fish,Small,22.97,714.34,5,1
1074,Toys,Cat,SMALL,33.85,1346.37,6,1
1075,Toys,Cat,Medium,28.96,1073.72,7,1
1076,Toys,Fish,small,28.88,969.86,5,1
1077,Accessory,Bird,large,43.05,1419.46,5,1
1078,Equipment,Dog,SMALL,unlisted,1103.5,NA,1
1079,Accessory,Bird,Large,42.86,1412.95,3,1
1080,Food,Dog,Medium,30.95,879.04,3,1
1081,Toys,Cat,small,33.86,1350.19,8,1
1082,Food,Dog,large,40.99,1460.03,5,0
1083,Accessory,Dog,Small,28.18,786.07,5,-0
1084,Housing,Dog,Large,36.12,1184.59,6,1
1085,Housing,Cat,Small,26.14,830.15,4,1
1086,Food,Cat,Medium,26.09,836.41,3,0
1087,Medicine,Fish,small,19.87,673.29,6,1
1088,Food,Fish,Large,31.03,1018.51,3,1
1089,Housing,Dog,medium,26.1,671.98,5,1
1090,Equipment,Dog,small,32.84,1107.49,3,0
1091,Toys,Cat,LARGE,38.99,1723.84,6,0
1092,Medicine,Bird,medium,34.96,1199.48,5,0
1093,Housing,Dog,medium,25.93,669.59,3,1
1094,Equipment,Cat,Small,28.07,1031.11,8,1
1095,Toys,Cat,small,33.94,1351.92,6,1
1096,Food,Dog,Medium,31.03,886.23,6,0
1097,Equipment,Dog,Small,33.2,1107.27,6,1
1098,-,Bird,Large,50.93,1863.64,5,1
1099,Equipment,Fish,SMALL,23.1,708.04,4,0
1100,-,Cat,Medium,19.89,737.02,6,1
1101,Food,Cat,Medium,26.03,837.42,3,1
1102,Food,Cat,SMALL,30.82,1061.82,7,0
1103,-,Dog,small,35.78,1105.22,3,1
1104,Toys,Fish,small,28.74,956.72,6,1
1105,Toys,Bird,Large,54.07,2244.67,6,1
1106,Medicine,Fish,Medium,15.06,464.91,5,0
1107,Toys,Cat,small,33.99,1350.47,6,1
1108,Medicine,Dog,medium,25.06,839.05,3,-0
1109,Accessory,Bird,medium,33.01,857.7,5,0
1110,Food,Dog,LARGE,40.85,1456.65,4,0
1111,Equipment,Cat,Medium,22.83,787.38,5,1
1112,Food,Fish,MEDIUM,21.15,546.52,5,1
1113,Accessory,Bird,large,42.82,1415.63,5,-0
1114,Food,Cat,large,36.08,1405.07,4,1
1115,Equipment,Cat,small,27.97,1028.23,6,1
1116,Toys,Cat,medium,29.04,1075.67,7,-0
1117,Housing,Fish,Medium,16,372.34,3,1
1118,Medicine,Bird,Small,39.97,1482.25,6,0
1119,Medicine,Fish,medium,15.05,466.99,4,1
1120,Toys,Fish,Small,28.85,961.2,5,0
1121,Housing,Fish,Small,21.03,540.91,4,1
1122,Medicine,Dog,small,30.18,1092.28,3,1
1123,Housing,Dog,medium,25.97,674.51,1,0
1124,Food,Cat,Medium,unlisted,836.8,NA,1
1125,Equipment,Cat,Small,27.9,1022.98,8,-0
1126,Equipment,Cat,SMALL,27.95,1036.83,6,-0
1127,Accessory,Dog,medium,23.23,580.21,2,1
1128,Medicine,Cat,small,24.82,975.39,6,0
1129,Housing,Fish,Medium,16.31,377.85,6,0
1130,Food,Dog,small,36.01,1116.83,6,0
1131,Toys,Bird,medium,43.95,1528.36,6,1
1132,Housing,Cat,LARGE,30.92,1121,6,1
1133,Housing,Bird,large,46.03,1554.87,5,1
1134,Medicine,Bird,SMALL,40.12,1496.24,8,1
1135,Food,Dog,large,41.03,1458.21,6,1
1136,Housing,Cat,MEDIUM,21.09,616.03,4,1
1137,Toys,Cat,small,33.87,1349.94,6,-0
1138,Accessory,Dog,Large,32.96,1060.28,7,1
1139,Medicine,Fish,medium,14.91,461.45,6,1
1140,Toys,Fish,MEDIUM,23.95,742.13,5,0
1141,Equipment,Cat,Medium,22.99,795.09,6,1
1142,Medicine,Dog,Large,34.89,1422.11,8,1
1143,Food,Dog,Large,40.94,1457.65,5,1
1144,Medicine,Dog,SMALL,30.12,1090.12,5,1
1145,Toys,Cat,medium,29.13,1085.6,8,1
1146,Housing,Dog,medium,unlisted,676.23,NA,1
1147,Toys,Dog,Medium,33.89,1143.17,5,1
1148,Equipment,Cat,Small,unlisted,1041.75,NA,0
1149,Medicine,Fish,large,unlisted,947.72,NA,0
1150,Housing,Cat,Small,26.12,826.71,3,1
1151,Equipment,Dog,SMALL,33.19,1120.87,6,1
1152,Food,Dog,Medium,30.98,887.17,5,1
1153,Medicine,Dog,SMALL,29.93,1074.88,5,1
1154,-,Dog,LARGE,36.01,1182.3,5,0
1155,Housing,Fish,small,20.99,536.74,2,1
1156,Medicine,Bird,LARGE,44.99,1866.6,7,1
1157,Toys,Dog,small,39.08,1416.85,4,0
1158,Medicine,Cat,MEDIUM,19.93,740.57,5,-0
1159,Medicine,Cat,Small,24.94,985.36,6,0
1160,Equipment,Cat,SMALL,28,1025.28,6,1
1161,Equipment,Fish,SMALL,23.09,711.6,3,0
1162,Toys,Cat,Small,34.01,1343.25,8,1
1163,Medicine,Dog,small,30.14,1090.27,5,1
1164,Toys,Dog,Medium,34.08,1158.7,5,1
1165,Housing,Cat,Medium,20.87,611.8,3,0
1166,Food,Dog,Large,unlisted,1456.41,NA,1
1167,Housing,Dog,SMALL,30.98,873.35,4,1
1168,Housing,Fish,Small,20.91,534.41,4,0
1169,Accessory,Bird,large,42.97,1407.69,6,1
1170,Medicine,Bird,medium,35.13,1213.65,6,0
1171,Housing,Dog,Medium,25.84,668.4,5,-0
1172,Toys,Fish,small,29.28,976.79,6,1
1173,Accessory,Bird,MEDIUM,33.03,856.73,4,1
1174,Accessory,Dog,Large,unlisted,1058.86,NA,0
1175,Toys,Bird,Medium,unlisted,1521.54,NA,1
1176,Housing,Fish,MEDIUM,15.86,367.4,4,1
1177,Medicine,Dog,small,29.89,1073.33,3,1
1178,Equipment,Fish,small,22.94,701.56,6,0
1179,Toys,Cat,small,33.92,1344.28,6,0
1180,Toys,Dog,Medium,33.9,1146.77,4,1
1181,Food,Fish,medium,20.97,540.48,3,1
1182,Accessory,Dog,Medium,22.98,578.68,4,1
1183,Medicine,Cat,small,25.13,983.53,6,1
1184,Equipment,Fish,small,22.86,701.33,4,1
1185,Food,Fish,Small,26.23,740.95,2,1
1186,Accessory,Bird,MEDIUM,unlisted,852.94,NA,1
1187,Medicine,Cat,medium,19.98,739.23,8,1
1188,Medicine,Cat,small,24.84,985.8,8,1
1189,Food,Dog,medium,31.13,887.6,3,0
1190,Equipment,Fish,Small,23.32,721.28,4,1
1191,Accessory,Dog,medium,22.67,574.02,4,-0
1192,Medicine,Dog,Small,unlisted,1069.56,NA,0
1193,Equipment,Cat,Small,28,1028.88,5,1
1194,Toys,Fish,SMALL,29.09,981.79,3,-0
1195,Housing,Bird,small,40.88,1209.03,2,1
1196,Medicine,Cat,small,25.16,991.31,7,0
1197,Toys,Cat,Small,unlisted,1342.8,NA,0
1198,Medicine,Dog,Medium,25.24,848.15,6,1
1199,Food,Bird,Large,50.98,1864.23,6,0
1200,Equipment,Fish,small,22.92,701.69,6,1
1201,Toys,Cat,medium,29.14,1089.14,5,0
1202,Medicine,Cat,Medium,19.93,735.75,6,1
1203,Toys,Fish,medium,unlisted,739.2,NA,0
1204,Equipment,Fish,SMALL,22.85,698.33,6,0
1205,Housing,Fish,medium,15.95,367.33,4,1
1206,Toys,Fish,Small,29.06,970.58,4,0
1207,Equipment,Cat,Small,27.98,1039.91,8,0
1208,Medicine,Dog,SMALL,30.18,1085.6,4,1
1209,Medicine,Cat,medium,20.25,750.83,8,0
1210,Equipment,Cat,Small,unlisted,1032.52,NA,-0
1211,Medicine,Fish,small,20.06,670.46,3,1
1212,Food,Dog,medium,31.17,895.6,5,1
1213,Equipment,Cat,Small,28.23,1034.34,5,1
1214,Toys,Fish,small,29.08,968.84,6,1
1215,Medicine,Fish,Small,19.78,653.98,7,1
1216,Medicine,Dog,medium,25.12,848.37,6,1
1217,Equipment,Cat,SMALL,27.97,1024.6,6,1
1218,Housing,Bird,large,unlisted,1553.8,NA,0
1219,Food,Bird,MEDIUM,40.82,1202.97,7,1
1220,Housing,Dog,small,30.97,870.65,4,1
1221,Equipment,Cat,small,28.11,1031.47,7,0
1222,Medicine,Dog,small,30.2,1096.94,5,1
1223,Equipment,Cat,Large,unlisted,1360.05,NA,1
1224,Toys,Cat,medium,29.15,1084.58,6,-0
1225,Medicine,Cat,Small,25.08,987.32,7,1
1226,Housing,Fish,SMALL,21.09,539.12,3,1
1227,Toys,Cat,SMALL,34.18,1349.62,5,1
1228,Medicine,Dog,SMALL,29.78,1081.82,4,1
1229,Toys,Fish,large,33.82,1288.45,9,0
1230,Medicine,Dog,medium,25,837.87,5,0
1231,Housing,Cat,small,25.72,814.21,4,1
1232,Food,Dog,Medium,30.86,880.72,3,1
1233,Equipment,Dog,Medium,28.07,873.86,6,1
1234,Food,Dog,large,unlisted,1461.92,NA,1
1235,Medicine,Dog,medium,24.96,838.39,6,0
1236,Toys,Fish,medium,23.91,741.86,4,1
1237,Equipment,Bird,Medium,38.18,1220.59,4,1
1238,Housing,Dog,Medium,25.96,676.39,2,1
1239,Accessory,Dog,large,33.11,1070.83,3,0
1240,Food,Dog,LARGE,unlisted,1457.56,NA,0
1241,Accessory,Dog,medium,23.02,579.38,4,1
1242,Equipment,Fish,small,23.06,705.4,4,1
1243,Medicine,Dog,Small,30,1082.62,4,1
1244,Food,Fish,large,31.03,1019.89,5,1
1245,Housing,Dog,medium,26.08,682.44,5,1
1246,-,Dog,Small,39.32,1418.79,8,0
1247,Toys,Fish,small,29.17,979.77,7,0
1248,Toys,Fish,medium,23.91,742.87,7,1
1249,Food,Dog,medium,31.24,894.09,6,0
1250,Housing,Fish,medium,15.82,363.99,4,1
1251,Toys,Cat,small,34.15,1343.57,6,-0
1252,Housing,Cat,medium,unlisted,614.79,NA,1
1253,Equipment,Cat,Small,28.3,1040.14,4,1
1254,Medicine,Fish,Large,24.91,944.66,5,1
1255,Equipment,Cat,Small,27.94,1024.94,7,-0
1256,Housing,Dog,medium,25.9,671.4,4,1
1257,Toys,Fish,small,29.26,980.1,3,0
1258,Equipment,Cat,medium,22.95,790.27,5,1
1259,Medicine,Cat,small,unlisted,985.92,NA,1
1260,Housing,Bird,MEDIUM,35.82,961.5,2,0
1261,Housing,Cat,medium,21.23,621.24,4,1
1262,Toys,Cat,Small,33.92,1348.27,4,0
1263,Medicine,Cat,SMALL,25.03,981.25,6,-0
1264,Equipment,Cat,Medium,23.04,792.83,4,0
1265,Accessory,Bird,LARGE,43.04,1416.72,5,1
1266,Equipment,Cat,small,28.06,1044.42,5,1
1267,Equipment,Dog,medium,28.04,877.14,5,0
1268,Accessory,Bird,large,43.06,1420.06,5,0
1269,Housing,Dog,Large,35.78,1171.97,4,1
1270,Equipment,Cat,MEDIUM,23.05,794.78,4,1
1271,Housing,Cat,Small,25.92,825.04,3,1
1272,Housing,Fish,medium,16.01,371.46,5,1
1273,Medicine,Fish,small,20.15,670.98,2,1
1274,Toys,Cat,small,unlisted,1337.97,NA,1
1275,Food,Cat,Medium,26.05,830.96,4,1
1276,Equipment,Cat,SMALL,27.89,1028.62,6,1
1277,Equipment,Cat,small,28.06,1031.23,7,0
1278,Toys,Bird,Small,48.58,1795.37,4,-0
1279,Accessory,Bird,large,unlisted,1413.83,NA,1
1280,Equipment,Fish,medium,18.02,510.2,5,1
1281,Medicine,Bird,medium,34.97,1204.94,4,1
1282,Equipment,Cat,small,28.12,1038.16,4,0
1283,Food,Cat,MEDIUM,26.19,840.6,5,1
1284,-,Fish,large,27.93,986.13,7,1
1285,Food,Dog,Medium,30.99,893.05,5,1
1286,Equipment,Cat,small,28,1033.84,6,0
1287,Equipment,Fish,SMALL,22.98,705.81,4,1
1288,Food,Cat,Small,31.09,1069.09,7,1
1289,Equipment,Fish,Small,22.75,700.6,2,1
1290,Toys,Fish,small,28.69,964.06,6,1
1291,Food,Dog,small,36.05,1129.12,5,0
1292,Food,Dog,large,40.91,1455.71,7,-0
1293,Equipment,Cat,Medium,23.02,794.39,5,0
1294,Medicine,Cat,Small,unlisted,1004.82,NA,1
1295,Food,Dog,medium,31.05,889.99,2,1
1296,Equipment,Cat,small,28.09,1033.12,7,1
1297,Medicine,Fish,Large,24.9,945.5,5,1
1298,Medicine,Fish,Medium,14.97,463.22,3,1
1299,Accessory,Bird,large,42.99,1418.66,6,0
1300,Medicine,Cat,SMALL,24.83,974.18,6,1
1301,Accessory,Fish,Small,18.05,455.22,6,1
1302,Medicine,Dog,Small,30,1078.38,7,0
1303,Food,Cat,small,30.9,1060.34,6,1
1304,Food,Cat,Large,36.02,1403.1,5,1
1305,Food,Bird,Small,unlisted,1477.55,NA,1
1306,Housing,Dog,small,unlisted,879.39,NA,1
1307,Toys,Cat,MEDIUM,28.95,1073.81,5,0
1308,Housing,Dog,large,35.91,1176.79,4,1
1309,Food,Dog,Medium,30.95,886.69,6,1
1310,Accessory,Bird,LARGE,43.04,1421.88,4,1
1311,Equipment,Cat,Large,33.05,1371.23,8,-0
1312,Equipment,Cat,small,27.87,1027.15,6,0
1313,Accessory,Bird,LARGE,42.96,1413.72,3,1
1314,Accessory,Bird,medium,33.04,857.3,3,1
1315,Equipment,Cat,SMALL,27.96,1027.74,5,1
1316,Medicine,Cat,Medium,20.04,743.94,6,0
1317,Housing,Cat,small,26.01,833.39,4,0
1318,Equipment,Fish,small,23.17,710.89,5,1
1319,Food,Fish,small,25.86,724.43,4,0
1320,Food,Bird,medium,41.18,1205.87,6,0
1321,Equipment,Cat,SMALL,28.26,1038.15,7,0
1322,Medicine,Dog,small,29.91,1086.08,6,-0
1323,Medicine,Bird,Medium,34.87,1208.63,3,0
1324,Equipment,Cat,MEDIUM,22.77,787.45,8,0
1325,Medicine,Dog,medium,25.06,842.69,5,1
1326,Medicine,Cat,small,25,990.45,5,1
1327,Food,Bird,small,46.01,1456.73,3,1
1328,Food,Dog,large,41.07,1464.07,6,-0
1329,Toys,Dog,Small,39.01,1417.4,6,1
1330,Medicine,Cat,Small,25.2,997.89,6,1
1331,Housing,Cat,small,25.95,828.94,4,1
1332,Equipment,Dog,SMALL,33.01,1105.18,5,0
1333,Equipment,Cat,small,27.86,1029.26,7,1
1334,Toys,Cat,SMALL,34.23,1364.51,7,1
1335,Equipment,Cat,medium,22.91,793.46,7,1
1336,Medicine,Fish,small,19.88,658.41,6,0
1337,Housing,Dog,large,35.92,1184.25,4,1
1338,Housing,Dog,medium,25.86,670.9,3,1
1339,Food,Dog,small,36.07,1119.69,5,0
1340,Food,Fish,small,26.01,735.55,4,1
1341,Accessory,Dog,small,27.92,763.01,3,1
1342,Medicine,Fish,medium,15,460,5,1
1343,Equipment,Fish,Small,unlisted,709.77,NA,1
1344,Housing,Bird,MEDIUM,36.18,971.62,4,1
1345,Accessory,Dog,Medium,23.06,586.24,3,0
1346,Medicine,Fish,small,19.94,669.91,6,1
1347,Accessory,Bird,Large,43.07,1419.57,2,1
1348,Medicine,Cat,SMALL,25.52,1006.84,3,1
1349,Housing,Fish,medium,15.94,366.26,5,1
1350,Housing,Fish,MEDIUM,16.16,371.36,5,-0
1351,Food,Bird,medium,41.13,1205.72,5,0
1352,Equipment,Dog,small,32.74,1092.07,4,0
1353,Equipment,Dog,Small,33.06,1112.52,5,0
1354,Medicine,Fish,medium,unlisted,463.11,NA,1
1355,Toys,Cat,SMALL,34.18,1353.65,6,1
1356,Equipment,Cat,small,27.91,1026.25,7,1
1357,Equipment,Cat,SMALL,28.04,1031.53,6,1
1358,Medicine,Fish,LARGE,25.06,951.17,5,1
1359,Housing,Cat,small,26.3,829.47,5,0
1360,Housing,Fish,medium,15.77,362.05,5,1
1361,Equipment,Cat,Medium,23.19,799.47,3,1
1362,Toys,Bird,medium,43.84,1520.01,5,0
1363,Medicine,Fish,small,20.04,662.93,6,1
1364,Medicine,Cat,SMALL,unlisted,1011.46,NA,-0
1365,Equipment,Dog,Medium,27.97,873.61,3,0
1366,Equipment,Dog,Medium,28.03,869.3,6,0
1367,Equipment,Dog,small,33.06,1111.79,5,1
1368,Food,Bird,Medium,41.07,1203.75,6,0
1369,Toys,Cat,MEDIUM,28.99,1079.9,8,0
1370,Equipment,Dog,small,33.43,1121.91,5,1
1371,-,Bird,SMALL,37.92,1089.88,6,0
1372,Equipment,Fish,Small,22.95,704.17,3,1
1373,Accessory,Bird,large,42.91,1407.59,6,0
1374,Toys,Fish,small,28.75,957.13,7,1
1375,Equipment,Cat,small,27.82,1025.73,5,-0
1376,Medicine,Fish,Medium,15.22,468.34,4,-0
1377,Equipment,Cat,medium,unlisted,795.74,NA,-0
1378,Equipment,Cat,small,unlisted,1054.05,NA,1
1379,Equipment,Cat,small,27.74,1019.3,6,1
1380,Toys,Fish,SMALL,29.35,991.57,3,1
1381,Equipment,Cat,MEDIUM,23.07,794.03,5,-0
1382,Equipment,Dog,small,32.79,1098.65,5,0
1383,Toys,Cat,Large,39.04,1723.87,8,1
1384,Housing,Dog,Small,30.85,876.4,5,1
1385,Accessory,Fish,Medium,13.02,290.77,4,1
1386,Medicine,Dog,SMALL,29.92,1090.37,3,1
1387,Toys,Cat,Small,34.24,1358.2,4,1
1388,Accessory,Dog,LARGE,32.82,1057.8,6,1
1389,Toys,Cat,SMALL,33.97,1339.38,8,1
1390,Housing,Cat,medium,20.95,612.38,5,-0
1391,Food,Dog,MEDIUM,31.17,897.03,5,1
1392,Accessory,Cat,medium,unlisted,511.95,NA,1
1393,Medicine,Cat,small,24.86,977.27,4,1
1394,Toys,Fish,small,29.53,990.59,6,1
1395,Housing,Dog,large,unlisted,1178.31,NA,1
1396,Equipment,Cat,small,unlisted,1033.69,NA,1
1397,Equipment,Cat,small,27.99,1035.36,6,1
1398,Housing,Bird,large,46.18,1554.04,7,1
1399,Food,Cat,Small,30.82,1068.42,4,1
1400,Medicine,Cat,large,30,1317.64,9,1
1401,Housing,Bird,MEDIUM,unlisted,966.29,NA,0
1402,Food,Bird,medium,41.11,1207.12,4,1
1403,Housing,Cat,Medium,21.08,613.94,4,1
1404,Equipment,Fish,small,22.98,704.63,3,1
1405,Food,Fish,medium,21.09,544.1,4,0
1406,Accessory,Bird,large,unlisted,1421.75,NA,1
1407,Medicine,Cat,small,25.12,998.18,7,-0
1408,Accessory,Fish,SMALL,17.98,446.2,6,0
1409,Housing,Fish,large,unlisted,791.34,NA,-0
1410,Equipment,Cat,small,27.75,1024.28,6,0
1411,Equipment,Fish,SMALL,23.15,710.12,4,1
1412,Food,Fish,Small,25.85,737.24,4,-0
1413,Equipment,Dog,Small,33.13,1114.69,5,1
1414,Accessory,Bird,Large,42.99,1420.28,5,0
1415,Equipment,Fish,medium,18.24,517.65,4,1
1416,Equipment,Cat,small,28.01,1030.87,7,1
1417,Equipment,Bird,Large,48,1873.47,3,1
1418,Equipment,Cat,small,27.81,1022.77,5,0
1419,Food,Dog,MEDIUM,31.13,895.97,5,1
1420,Housing,Cat,SMALL,26,829.64,4,1
1421,Toys,Cat,Medium,29.1,1083.16,5,1
1422,Accessory,Dog,LARGE,33.09,1062.99,5,-0
1423,Accessory,Cat,medium,17.93,512.64,6,1
1424,Food,Fish,SMALL,26.53,755.94,2,0
1425,Equipment,Cat,Small,27.9,1027.92,4,1
1426,Equipment,Fish,medium,17.95,507.07,6,1
1427,Equipment,Cat,Medium,23.25,803.69,7,1
1428,Food,Fish,SMALL,25.71,724.38,4,1
1429,Housing,Fish,MEDIUM,16.03,370.02,2,1
1430,Medicine,Cat,medium,19.86,737.46,6,-0
1431,Toys,Fish,SMALL,29.28,982.77,5,1
1432,Accessory,Bird,LARGE,43.04,1417.97,4,-0
1433,Housing,Fish,medium,16.07,370.91,2,1
1434,Equipment,Fish,Small,unlisted,708.15,NA,-0
1435,Medicine,Cat,small,25.35,999.07,6,-0
1436,Medicine,Fish,small,unlisted,674.58,NA,1
1437,Equipment,Dog,small,32.9,1104.94,5,-0
1438,Equipment,Cat,SMALL,27.75,1024.41,7,0
1439,Equipment,Cat,SMALL,27.89,1026.29,6,0
1440,Equipment,Cat,medium,22.75,783.11,4,1
1441,Food,Bird,large,51.06,1853.36,5,0
1442,Medicine,Fish,Medium,15.08,463.93,3,1
1443,Toys,Bird,large,54.07,2255.96,8,1
1444,Toys,Dog,MEDIUM,33.79,1143.62,4,1
1445,Food,Cat,Medium,26,839.11,3,0
1446,Medicine,Bird,MEDIUM,35.07,1207.88,6,0
1447,Housing,Dog,medium,26.09,674.68,1,1
1448,Medicine,Fish,medium,unlisted,456.96,NA,1
1449,Accessory,Bird,large,42.98,1416.93,3,0
1450,Accessory,Fish,small,17.94,443.36,5,-0
1451,Toys,Dog,MEDIUM,33.94,1155.59,3,-0
1452,Equipment,Fish,small,22.92,707.12,6,1
1453,Equipment,Cat,small,28.09,1032.96,8,1
1454,Equipment,Cat,small,28.14,1033.12,5,0
1455,Food,Fish,MEDIUM,21,541.81,1,1
1456,Accessory,Dog,LARGE,33.08,1061.09,8,1
1457,Medicine,Dog,small,29.79,1071.42,6,1
1458,Equipment,Cat,small,27.85,1031.72,4,1
1459,Toys,Cat,SMALL,33.94,1355.68,7,0
1460,Toys,Cat,small,33.78,1339.86,4,1
1461,Equipment,Cat,Small,28.25,1038.91,3,1
1462,Medicine,Bird,medium,35.04,1204.44,4,1
1463,Food,Cat,medium,26.11,835.34,6,1
1464,Accessory,Dog,large,33.09,1060.98,7,-0
1465,Accessory,Bird,medium,33.04,856.44,4,1
1466,Housing,Cat,Medium,21.02,617.82,5,0
1467,Equipment,Cat,Medium,22.98,794.29,5,1
1468,Medicine,Cat,Small,24.91,982.9,6,0
1469,Food,Bird,small,45.96,1468.75,5,-0
1470,Equipment,Fish,small,unlisted,710.47,NA,0
1471,Equipment,Fish,small,23.05,706.21,5,1
1472,Toys,Fish,small,unlisted,976.63,NA,0
1473,Equipment,Fish,Small,22.96,701.39,6,1
1474,Medicine,Dog,small,29.81,1079.33,5,-0
1475,Food,Bird,MEDIUM,41.16,1213.07,3,0
1476,Toys,Cat,medium,29.05,1079.45,7,1
1477,Housing,Bird,large,unlisted,1567.31,NA,1
1478,Housing,Cat,Small,25.78,819.79,5,0
1479,Accessory,Bird,large,42.99,1419.96,4,-0
1480,Housing,Fish,Large,26.01,780.17,3,1
1481,Food,Bird,medium,40.98,1212.22,4,-0
1482,Toys,Cat,Medium,29,1084.78,5,1
1483,Toys,Cat,Small,34.04,1352.33,5,1
1484,Equipment,Cat,SMALL,unlisted,1037.81,NA,1
1485,Equipment,Cat,Small,28.03,1039.06,6,1
1486,Housing,Cat,medium,21.01,615.22,3,1
1487,Toys,Fish,small,29.1,981.97,4,1
1488,Medicine,Fish,Small,19.94,663.56,7,0
1489,Equipment,Fish,small,23.25,713.67,3,1
1490,Accessory,Bird,large,43.05,1427.33,4,0
1491,Medicine,Cat,Medium,20.14,746.16,7,1
1492,Toys,Cat,small,34.23,1365.7,5,-0
1493,Medicine,Cat,SMALL,24.95,993.08,7,1
1494,Housing,Fish,small,21,535.9,3,1
1495,Medicine,Bird,Small,39.96,1478.99,3,0
1496,Food,Bird,medium,40.91,1203.36,5,-0
1497,Equipment,Dog,small,32.89,1099.97,5,0
1498,Food,Fish,Small,25.79,724.02,3,0
1499,Medicine,Fish,small,19.94,658.66,5,1
1500,Food,Cat,Medium,25.95,826.08,4,1
